,Players,AgeScore,score90sScore,GlsScore,StandardShScore,StandardSoTScore,StandardSoTpercentageScore,StandardSh90Score,StandardSoT90Score,StandardGShScore,StandardGSoTScore,StandardDistScore,StandardFKScore,PerformancePKScore,PerformancePKattScore,ExpectedxGScore,ExpectednpxGScore,ExpectednpxGShScore,ExpectedGxGScore,ExpectednpGxGScore,TotalScore
70,X. Nazari,-0.14284996286226254,-1.202135537365419,-1.1031270606395902,-1.542578633072697,-1.385076120889117,,-1.2643044187470478,-1.3106048211254282,,,,-0.19743453647814627,-0.016527351543444636,0.17788744086891622,-1.3550003870797962,-1.6043271960561116,,0.508795836953048,-0.027539046416331692,-10.464821794453428
71,Y. Niemi,0.7339532574647303,1.9413248070875282,0.17012170954946101,0.8080374700675093,0.7870557495996334,0.10940650992644885,0.6265984598982415,0.8693449790418543,0.06142819162641107,0.43149055443768547,-0.8620350796635594,0.031471682389813474,-0.5943943930088801,-0.18894100486182372,0.9835547102337716,0.947169668043497,0.6549904805571769,-0.3241659094968417,-0.34348505940370094,6.842926783488956
72,Y. Wood,0.7339532574647303,2.251214905477542,1.6076606436338734,1.108435694110986,1.2576843215388622,0.15461810086089703,0.9675809462113263,1.3235011874100382,0.3378550539452696,0.5688820075443712,-0.15179408784000795,-0.19743453647814627,1.8133849464304341,2.1037367809553005,1.5194735867014646,1.5986156758987162,-0.7749266466741067,0.35261550949369364,-0.29082739057247275,16.284229956112767
73,E. Alowo,-0.36205076794401075,0.03134857975561518,2.346966381163,1.2586348061327246,2.633367839515071,1.144915357714234,1.1163733038752177,2.722302309184045,0.5221396288245085,-0.02648095591793449,-0.6826316457427318,-0.3805595115725141,0.6576508634995634,0.17788744086891622,1.6169133824228628,1.7614771778625211,0.6549904805571769,0.7690963827186384,0.920298992545776,16.88264004546268
74,F. Njoku,0.7339532574647303,1.962591774624098,0.5397745783140241,0.47759942361968477,0.4431348701055812,0.16224415234381603,0.34761278927844463,0.5786850056862167,0.3378550539452696,0.15670764822431357,-0.6605134141634512,-0.3347782677989221,0.6576508634995634,-0.5557694505925636,0.3501960380446803,1.001456835364765,0.7849829466691115,-0.7927068918749046,-0.18551205291001632,6.005165159844443
75,W. Kayange,0.07635084221948565,-1.0117455422761295,-1.1441996016134306,1.0708859161055515,0.5517414636300186,-0.37321360534970976,0.8311879516860923,0.5786850056862167,-0.21499867069244732,-1.4919897890559175,0.39378895778223616,0.0772529261634054,0.27240616918927313,-0.6474765620252486,1.2758740973979676,1.381467006613643,0.3950055483333069,-1.885969184090385,-2.5551071503152856,-2.4200542206113567
76,L. Edwards,0.29555164730123384,-0.9368047995282179,0.25226679149714176,0.6052686688381623,0.8232579474411122,0.10722763807418632,0.5460025994969667,0.7785137373682178,-0.21499867069244732,-0.30126386213130624,0.8017474513556258,-0.5179032428932899,-0.40177204585373494,-0.005526781996453764,-0.9652412041942016,-0.5185838496307462,-0.25495678222636725,0.9773368193311109,1.0256143302082326,2.095736391765225
77,A. Logose,0.07635084221948565,-0.4223467276912019,0.37548441441866276,-0.2733961364890073,-0.4076167791691794,-0.2593675510689906,-0.15456141783718957,-0.1297986793681501,0.8907087785829864,1.1184478199711152,0.27582505602607515,-0.1058720489309624,0.27240616918927313,-0.4640623391598786,-0.13700294056231302,-0.681445351594551,0.3950055483333069,0.6649761644124024,0.920298992545776,3.9080676276553197
78,Q. Nakityo,0.7339532574647303,-0.582355340585392,-1.0209819786919094,-0.12319702446726892,-1.1859640327609815,-1.9349200054589049,-0.07396555743591487,-1.36510356612961,-0.39928324557168626,,1.3153819402522429,0.6724090952201006,0.6576508634995634,-0.4640623391598786,-0.5267621234479076,-0.7900196862370876,-0.12496431611443243,0.0923149637281031,-0.4488003970661574,-5.56866949296239
79,G. Tukwasibwe,-1.2388539882710035,-1.1201058054386506,-0.8566918147965479,-0.5737943605324842,-1.294570626285419,-1.9338305695327735,-0.4831445410116169,-1.1107760894434273,-0.30714095813206677,,2.5712059776980385,-0.06009080515737044,-0.49808321943130757,-0.5557694505925636,-1.2575605913583976,-0.7900196862370876,-1.2948965111218462,0.35261550949369364,0.6043529795584067,-9.847154550592425
80,A. Berisha,-0.36205076794401075,-1.133271071056527,-0.6102565689535058,-1.4299292990563932,-1.2764695273646796,,-1.220906647761746,-1.2924385727907008,,,,-0.5179032428932899,-0.11283852512101722,-0.4640623391598786,-1.0139611020549009,-1.6586143633773798,,0.5608559461061661,0.44637997306472216,-10.085466108363141
81,L. Lechner,-0.36205076794401075,2.0061384224370737,-0.07631353629358113,0.5001292904229454,0.5698425625507582,0.1889353325340326,0.32281406300112936,0.46968751567785255,0.614281916264128,-0.576046768344678,-0.4639069112365168,-0.472121999119698,-0.49808321943130757,0.08618032943623123,0.5937955273481769,0.4585851621520825,0.2650130822213723,-0.3241659094968417,-1.1860077607033523,2.116706331475797
82,C. Namutebi,1.391555672709975,0.5964422885844636,0.046904086627939934,-0.2283364028824859,-0.19040359212030444,0.06147132917667223,-0.19175950725316251,-0.02080118935978588,-0.30714095813206677,-0.02648095591793449,0.8361535893678395,-0.6094657304404738,-0.9796390873191705,-1.1060121191886734,0.009156753019784972,0.024287823581936444,0.5249980144452419,0.0923149637281031,0.3410646354022658,0.5286192280603288
83,N. Ono,-0.36205076794401075,2.0091765606565835,0.9094274470785874,0.41751977881098934,1.275785420459602,1.161801614569269,0.329013744570458,1.2690024424058561,0.8907087785829864,0.15670764822431357,-1.129911439901508,-0.2889970240253302,0.17609499561170053,-0.005526781996453764,0.8861149145123729,1.6529028432199846,1.0449678788929815,0.7170362735655204,-0.18551205291001632,10.924262274383885
84,J. Lysenko,-1.0196531831892552,0.7058152644868211,2.264821299215319,0.6878781804501184,1.1671788269351646,0.5370101109329778,0.47780610223434977,1.2326699457364017,0.614281916264128,1.530622179291173,-1.1421993463344415,-0.06009080515737044,-0.6907055665864528,-0.5557694505925636,1.6169133824228628,1.544328508577448,1.8249226755645904,1.0814570376373471,0.7623259860520913,25.159226127881418
85,R. Arai,0.9531540625464785,-1.1606143150321164,-0.8566918147965479,-1.5050288550672621,-1.4212783187305962,,-1.2023076030537596,-1.0562773444392453,,,,-0.3347782677989221,-0.11283852512101722,-0.09723389342913873,-1.0626809999156004,-1.1700298574859653,,0.6129160552592842,0.5516953107271786,-7.861994366337229
86,H. Turyatunga,-0.14284996286226254,0.5133998439178585,-0.4459664050581444,-0.8591726733737871,-0.769638757583971,-0.8454840793276213,-0.6567356249528238,-0.947279854430881,-1.2285638325282613,0.06511334615318955,0.5264983472579169,-0.6094657304404738,0.6576508634995634,0.2695945523016011,-0.6729218170300055,-0.35572234766694144,-0.6449341805621718,0.19643518203433932,-0.2381697217412446,-6.18821285239412
87,T. Zoabi,-1.2388539882710035,-1.1241566563979972,-0.6102565689535058,-1.4749890326629147,-1.2221662306024608,,-1.2085072846230884,-1.2924385727907008,,,,-0.3805595115725141,-0.016527351543444636,0.5447158865996561,-1.5011600806618943,-1.4414656940923067,,0.19643518203433932,0.3410646354022658,-10.42886526813557
88,N. Namwanje,0.9531540625464785,0.7686034543566932,0.5397745783140241,-0.06311737965857367,0.406932672264102,0.8600278630309033,-0.07396555743591487,0.6150175023556715,1.259277928341464,-0.30126386213130624,0.7771716384897586,0.8555340703144685,-1.1722614344743156,-0.005526781996453764,-0.08828304270161363,-0.681445351594551,0.2650130822213723,0.30055540034057554,1.1309296678706888,6.346128510453472
89,M. Vásquez,0.5147524523829821,-0.7099571458048093,-0.281676241162783,-0.5888142717346581,-0.4076167791691794,-0.11610672678272689,-0.47694485944228804,-0.6747861294099707,0.1535704790660305,1.0268535178999911,0.98360846656304,-0.5636844866668819,0.07978382203412793,-0.8308907848906184,-0.6242019191693063,-1.2243170248072337,-1.2948965111218462,1.029396928484229,1.1835873367019172,-2.8223398770299832
90,I. Mlambo,0.7339532574647303,-1.0644066047476353,-0.8977643557703883,-0.13070698006835585,-0.26280798780326264,-0.12100918845031786,-0.06776587586658606,0.0518638039791234,-0.952136970209403,-1.3088011849136698,-0.9922868878526541,-0.24321578025173823,-0.6907055665864528,0.2695945523016011,1.1784343016765688,1.2728926719711067,1.434945277228786,-2.1983298390090935,-2.5024494814840574,-6.490702838391698
91,M. Purnomo,0.5147524523829821,1.7124517278844467,0.9504999880524277,0.042021998756643315,-0.20850469104104405,-0.1803834464244726,0.00043062139603085113,0.08819630064857814,1.167135640901845,0.9352592158288672,-0.026457442224087104,0.031471682389813474,0.5613396899219908,0.08618032943623123,-0.18572283842301238,0.3500108275095459,0.005028149997502366,0.30055540034057554,0.7096683172208633,6.853933924555728
92,D. Morales,-0.36205076794401075,-0.09220237450445562,1.4433704797385118,0.29736048919359853,1.0404711344899875,0.6808156531823072,0.27941629201582774,0.9601762207154911,0.614281916264128,0.47728770547324745,-1.090590139316121,-0.24321578025173823,-0.11283852512101722,1.3700798894938206,1.7143531781442616,1.544328508577448,2.4748850061242647,-0.11592547288436932,0.23574929773980935,22.23150542226198
93,F. Diaz,0.9531540625464785,0.8212645168281987,1.2380077748693104,1.115945649712073,1.7283128934780916,0.600197394648592,0.9985793540579703,1.6686599057698581,0.7064242037037473,-0.11807525798905827,-1.2282146913649754,-0.014309561383778516,0.5613396899219908,-0.37235522772719365,0.3501960380446803,0.5671594967946191,0.7849829466691115,0.9252767101779927,0.6570106483896351,11.943556547147343
94,X. Nakanwagi,0.29555164730123384,-0.39500348371561245,0.4987020373401839,-0.3184558700955289,0.20782058413596657,0.7903039637585011,-0.29715409393175235,0.07003005231385077,1.3514202157810835,0.5688820075443712,0.1357429226906341,-0.7010282179876577,0.17609499561170053,-0.7391836734579336,-0.5754820213086069,0.0785749909032046,-0.25495678222636725,0.30055540034057554,0.6570106483896351,1.8494253233874818
95,W. Markovi?,0.7339532574647303,1.145332593575925,-0.9799094377180689,-0.7089735613520488,-0.5524255705350961,0.46020487814072203,-0.5203426304275898,-0.27512866604596886,-0.1228563832528279,-0.6676410704158021,0.09396404081866092,-0.2889970240253302,0.3687173427668456,-1.0143050077559885,-0.7703616127514044,-0.19286084570313666,0.6549904805571769,-0.011805254578133093,-0.027539046416331692,-2.675983517653666
96,A. Bruno,0.9531540625464785,1.3144556211286451,-0.6102565689535058,-0.37853551490422427,-0.4800211748521378,-0.26590416662577837,-0.3777499543330269,-0.5112898943974244,-0.952136970209403,-0.9882211276647359,1.335042590544936,0.7181903389936927,-0.30546087227616237,0.08618032943623123,-0.6242019191693063,-1.1157426901646972,-1.2948965111218462,0.0923149637281031,0.13043396007735292,-3.2746454982168087
97,C. Mwesige,1.1723548676282267,0.7412602103811038,-0.8156192738227076,-0.6488939165433534,-0.4438189770106586,0.3986517483143048,-0.5451413567049049,-0.42045865272378774,0.4299973413848889,-0.6218439193802401,1.1114026934655483,0.031471682389813474,-0.6907055665864528,-0.2806481162945087,-0.8190815106121037,-1.2243170248072337,0.13502061610943733,0.4567357277999299,0.39372230423349397,-1.6399111227792043
98,L. Musoki,1.8299572828734711,1.987909593120014,0.7862098241570662,0.18471115517729478,0.2802249798189248,0.07944702195783832,0.18022138690656656,0.3606900256694885,-0.4914255330113057,-0.11807525798905827,-0.586785975565851,-0.7010282179876577,2.0060072935855797,1.7369083352245607,1.7143531781442616,0.6757338314371555,0.9149754127810464,-0.7927068918749046,-0.6067734035598421,9.440554040864649
99,V. Mudondo,-0.14284996286226254,-0.7221096986828489,-0.281676241162783,0.8005275144664221,1.4748975085877374,0.612725907799102,0.6079994151902549,1.359833684079493,0.06142819162641107,-0.2554667110957443,0.3618404010566095,-0.6094657304404738,0.5613396899219908,-1.1977192306213587,0.05787665088048435,0.0785749909032046,0.7849829466691115,0.14437507288122123,-0.2381697217412446,6.917889354910653
100,H. Mubaiwa,1.610756477791723,-0.5681773622276789,1.2790803158431507,0.740447869657727,0.8051568485203726,0.06909738065959124,0.6513971861755565,0.8693449790418543,-0.30714095813206677,0.9810563668644292,-1.3068572925357496,-0.15165329270455435,0.07978382203412793,-0.09723389342913873,1.2758740973979676,0.8928825007222286,-0.25495678222636725,0.6649761644124024,0.4990376418959504,15.465744139523053
101,I. Nyamande,-0.36205076794401075,0.41820484637321376,1.9362409714245963,1.206065116925116,1.5835041021121752,0.41662744109547084,0.9551815830726686,1.6323274091004034,1.3514202157810835,0.38569340340212344,0.194724873568715,0.397721632578549,-1.075950260896743,0.45300877516697113,0.8861149145123729,1.4900413412561797,1.0449678788929815,1.1335171467904652,1.9207947003391124,15.968155323551443
102,X. Joly,-0.5812515730257589,0.9721587150638586,1.1147901519477892,0.44004964561425,1.0042689366485082,0.5424572905636339,0.329013744570458,0.7785137373682178,1.3514202157810835,0.7062734606510573,0.10133678467842037,-0.2889970240253302,0.17609499561170053,-1.1977192306213587,-0.08828304270161363,0.4042979948308142,-0.514941714450237,0.40467561864681173,0.5516953107271786,6.205854017879484
103,F. Mtambo,0.5147524523829821,0.27743777553592,-0.03524099531974085,0.02700208755446946,0.3888315733433624,0.3528954394167907,0.1244242527826073,0.34252377733476114,-1.0442792576490225,-0.2554667110957443,0.007948695788126616,-0.3347782677989221,0.3687173427668456,0.45300877516697113,-0.0395631448409144,0.18714932554574124,0.2650130822213723,-0.5324063461093141,-0.027539046416331692,1.0404308106099602
104,W. Török,-0.36205076794401075,1.1412817426165787,0.1290491685756206,0.8756270704772914,0.8051568485203726,-0.17221267697848805,0.781590499131462,0.5060200123473073,-0.1228563832528279,-0.02648095591793449,1.8363891730086201,2.0000651646542673,0.07978382203412793,0.6364229980323411,-0.5754820213086069,-0.19286084570313666,-0.25495678222636725,0.7690963827186384,1.39421801202683,9.247800460812085
105,X. Boateng,0.29555164730123384,-0.40918146207332556,-0.40489386408430406,-0.6939536501498749,-0.7877398565047107,-0.5693120720533409,-0.582339446120878,-0.9109473577614262,0.7064242037037473,1.1642449710066771,-0.08298181181558095,0.0772529261634054,-0.49808321943130757,-0.37235522772719365,-0.6242019191693063,-0.5728710169520146,-1.8148663755695857,0.19643518203433932,0.28840696657103754,-5.595411382632409
106,Q. Higenyi,-0.36205076794401075,-0.8993344281542619,-0.5691840279796655,0.920686804083813,-0.22660578996178346,-0.8492971050690808,0.7195936834381738,-0.002634941025058508,-1.781417557165978,-0.9882211276647359,1.8093557788561667,-0.19743453647814627,-1.075950260896743,0.6364229980323411,-0.867801408472803,-1.0614555228434288,-1.1649040450099113,-0.2721058003437236,-0.8700617477159831,-7.102399802314819
107,B. Maturu,0.7339532574647303,1.1291291897385387,1.19693523389547,-0.018057646052052106,0.13541618845300818,0.044585072321637595,-0.03676746801994208,-0.14796492770287747,0.4299973413848889,1.0726506689355533,-0.8300865229379328,0.12303416993699733,1.5244514256977164,1.5534941123591908,1.1784343016765688,0.5128723294733508,1.5649377433407206,-0.0638653637312512,0.23574929773980935,10.338898403974127
108,D. Athieno,1.391555672709975,-0.7646436337559881,-0.3227487821366233,0.8906469816794653,-0.33521238348622107,-1.1554286003119714,0.8125889069781059,-0.5294561427321519,0.614281916264128,0.5230848565088092,-0.734240852761052,-0.472121999119698,-0.30546087227616237,0.08618032943623123,-0.283162634144411,0.13286215822447292,0.13502061610943733,-0.011805254578133093,0.18309162890858113,-0.1449680884832061
109,H. Mafabi,-0.36205076794401075,0.5275778222755713,-0.1995311592151022,-0.19078662487705128,-0.06369589967512725,0.24122825698833425,-0.14216205469853194,0.19719379065694237,-0.39928324557168626,-0.1638724090246203,0.8238656829349059,0.12303416993699733,0.4650285163444183,-0.7391836734579336,-0.23444273628371162,-0.35572234766694144,-1.2948965111218462,-0.22004569119060555,0.6570106483896351,-1.330734233200364
110,R. De Wit,-0.36205076794401075,1.0086163736979779,-0.40489386408430406,0.07206182116099102,0.316427177660404,0.3637897986781037,0.04382839238133247,0.3061912806653064,-0.7678523953301641,-0.713438221451364,-0.5130585369682503,-0.15165329270455435,0.6576508634995634,0.17788744086891622,0.49635573162677815,0.4042979948308142,0.005028149997502366,-0.011805254578133093,-0.9227194165472113,0.004663275459697691
111,D. Masereka,0.29555164730123384,-0.17727024465073382,-1.308489765508792,-0.5362445825270497,-0.04559480075438764,0.5778639581629009,-0.4831445410116169,-0.2569624177112415,-1.0442792576490225,-1.7209755442337276,1.182672550776562,-0.6094657304404738,-0.9796390873191705,-0.6474765620252486,-1.2088406934976983,-0.35572234766694144,-1.9448588416815202,-0.42828612780307795,-0.4488003970661574,-10.139962785306164
112,R. Wambi,0.9531540625464785,-0.6340036903170609,-0.1995311592151022,0.5902487576359885,0.6965502549959354,0.10232517640659536,0.4902054653730074,0.7603474890334905,0.3378550539452696,-0.2554667110957443,-1.5255820270419644,0.5808466076729168,-0.5943943930088801,-0.09723389342913873,0.9348348123730722,0.29572366018827784,-0.7749266466741067,-0.5324063461093141,-0.9753770853784395,0.15316938790128132
